0	0	857.972
0	0.05	856.32
0	0.1	854.661
0	0.15	851.961
0	0.2	770.569
0	0.25	752.17
0	0.3	748.545
0	0.35	745.886
0	0.4	742.167
0	0.45	737.138
0	0.5	731.255
0	0.55	724.024
0	0.6	715.604
0	0.65	706.118
0	0.7	682.102
0	0.75	650.336
0	0.8	626.799
0	0.85	609.798
0	0.9	587.747
0	0.95	549.782
0	1	516.248
0.05	0	884.167
0.05	0.05	880.714
0.05	0.1	877.175
0.05	0.15	873.456
0.05	0.2	869.015
0.05	0.25	863.154
0.05	0.3	859.131
0.05	0.35	855.214
0.05	0.4	850.712
0.05	0.45	813.459
0.05	0.5	790.383
0.05	0.55	771.413
0.05	0.6	750.545
0.05	0.65	740.152
0.05	0.7	729.243
0.05	0.75	718.36
0.05	0.8	707.142
0.05	0.85	687.65
0.05	0.9	656.899
0.05	0.95	549.782
0.1	0	937.38
0.1	0.05	930.643
0.1	0.1	922.446
0.1	0.15	910.063
0.1	0.2	898.727
0.1	0.25	893.303
0.1	0.3	887.773
0.1	0.35	881.891
0.1	0.4	875.701
0.1	0.45	869.303
0.1	0.5	862.799
0.1	0.55	855.56
0.1	0.6	840.933
0.1	0.65	810.79
0.1	0.7	788.691
0.1	0.75	764.221
0.1	0.8	744.153
0.1	0.85	731.03
0.1	0.9	656.899
0.15	0	993.62
0.15	0.05	987.993
0.15	0.1	982.347
0.15	0.15	975.433
0.15	0.2	968.076
0.15	0.25	958.434
0.15	0.3	951.072
0.15	0.35	941.557
0.15	0.4	926.832
0.15	0.45	910.107
0.15	0.5	896.71
0.15	0.55	887.998
0.15	0.6	878.234
0.15	0.65	868.433
0.15	0.7	858.89
0.15	0.75	844.662
0.15	0.8	808.27
0.15	0.85	731.03
0.2	0	1037.2
0.2	0.05	1032.13
0.2	0.1	1027.46
0.2	0.15	1022.62
0.2	0.2	1017.44
0.2	0.25	1012.2
0.2	0.3	1006.26
0.2	0.35	1000.45
0.2	0.4	989.203
0.2	0.45	979.008
0.2	0.5	968.912
0.2	0.55	959.076
0.2	0.6	949.261
0.2	0.65	926.769
0.2	0.7	898.629
0.2	0.75	886.054
0.2	0.8	808.27
0.25	0	1065.9
0.25	0.05	1062.54
0.25	0.1	1058.82
0.25	0.15	1055.46
0.25	0.2	1052.21
0.25	0.25	1047.65
0.25	0.3	1041.07
0.25	0.35	1034.36
0.25	0.4	1027.5
0.25	0.45	1020.52
0.25	0.5	1013.03
0.25	0.55	1005.97
0.25	0.6	998.333
0.25	0.65	986.771
0.25	0.7	975.764
0.25	0.75	886.054
0.3	0	1090.24
0.3	0.05	1085.49
0.3	0.1	1081.64
0.3	0.15	1077.57
0.3	0.2	1073.54
0.3	0.25	1069.33
0.3	0.3	1064.9
0.3	0.35	1060.48
0.3	0.4	1055.91
0.3	0.45	1051.21
0.3	0.5	1044.36
0.3	0.55	1036.34
0.3	0.6	1028.53
0.3	0.65	1020.81
0.3	0.7	975.764
0.35	0	1118.19
0.35	0.05	1113.27
0.35	0.1	1108
0.35	0.15	1102.4
0.35	0.2	1097.3
0.35	0.25	1092.57
0.35	0.3	1087.39
0.35	0.35	1082.46
0.35	0.4	1077.32
0.35	0.45	1072.09
0.35	0.5	1066.59
0.35	0.55	1060.77
0.35	0.6	1055.41
0.35	0.65	1020.81
0.4	0	1152.07
0.4	0.05	1148.76
0.4	0.1	1143.54
0.4	0.15	1138.07
0.4	0.2	1132.64
0.4	0.25	1126.34
0.4	0.3	1119.06
0.4	0.35	1111.46
0.4	0.4	1103.11
0.4	0.45	1096.18
0.4	0.5	1089.94
0.4	0.55	1084.13
0.4	0.6	1055.41
0.45	0	1172.49
0.45	0.05	1169.64
0.45	0.1	1166.71
0.45	0.15	1163.68
0.45	0.2	1160.96
0.45	0.25	1158.05
0.45	0.3	1155.22
0.45	0.35	1152.23
0.45	0.4	1147.74
0.45	0.45	1139.06
0.45	0.5	1129.63
0.45	0.55	1084.13
0.5	0	1193.15
0.5	0.05	1190.26
0.5	0.1	1187.12
0.5	0.15	1183.96
0.5	0.2	1180.83
0.5	0.25	1177.61
0.5	0.3	1174.31
0.5	0.35	1170.93
0.5	0.4	1167.49
0.5	0.45	1164.37
0.5	0.5	1129.63
0.55	0	1211.35
0.55	0.05	1208.86
0.55	0.1	1205.85
0.55	0.15	1203.09
0.55	0.2	1200.45
0.55	0.25	1196.92
0.55	0.3	1193.11
0.55	0.35	1189.58
0.55	0.4	1186.33
0.55	0.45	1164.37
0.6	0	1228.62
0.6	0.05	1225.82
0.6	0.1	1222.85
0.6	0.15	1219.99
0.6	0.2	1216.73
0.6	0.25	1213.74
0.6	0.3	1210.75
0.6	0.35	1207.85
0.6	0.4	1186.33
0.65	0	1247.35
0.65	0.05	1244.39
0.65	0.1	1241.27
0.65	0.15	1237.98
0.65	0.2	1234.73
0.65	0.25	1231.51
0.65	0.3	1228.2
0.65	0.35	1207.85
0.7	0	1267.2
0.7	0.05	1263.91
0.7	0.1	1260.57
0.7	0.15	1257.12
0.7	0.2	1253.72
0.7	0.25	1250.2
0.7	0.3	1228.2
0.75	0	1288.04
0.75	0.05	1284.61
0.75	0.1	1281
0.75	0.15	1277.73
0.75	0.2	1273.94
0.75	0.25	1250.2
0.8	0	1305.08
0.8	0.05	1303.27
0.8	0.1	1301.46
0.8	0.15	1298.02
0.8	0.2	1273.94
0.85	0	1315.35
0.85	0.05	1313.59
0.85	0.1	1311.66
0.85	0.15	1298.02
0.9	0	1326.55
0.9	0.05	1324.73
0.9	0.1	1311.66
0.95	0	1338.15
0.95	0.05	1324.73
1	0	1338.15

