504.41111961577565	6.90517859993044
512.5451187689346	7.340447563260725
520.6997996400092	6.692757315524139
527.3258104811538	6.292805576571243
534.0587996867145	6.101218353069543
541.0154795558262	7.111921060382775
548.0395222852392	8.03941169744482
555.1312024979815	8.813097885042495
565.8571123554666	9.084886769078565
574.933179292266	9.082410110934457
580.497809125549	9.65597421113903
591.6385181409809	9.077953827577762
602.9930357107519	8.534534568305595
614.6176226220176	8.531742694441078
624.449286340513	8.271538989630562
630.3861649855643	7.777665117222933
638.380868389468	7.091783334375886
642.375273818084	6.467092038945243
646.3946725939605	5.897427694591237
650.384023774836	5.0576663146904846
654.4257644223095	4.472709978941105
656.3724837571638	3.8360297659885036
662.5285246570396	3.2896207645824296
670.8454623025671	2.735602553974279
683.6620699851737	2.418682362635606
696.8122380101472	2.3447887814002923
710.2454850658695	2.3440217384568007
719.436124878904	2.569602578289785
731.1616497675219	3.0884861230279324
743.141343966206	3.9472204707615446
757.5641603640651	4.326615926634863
774.597022049447	4.194204022324771
781.8950542378352	3.7089112035591385
801.9212142763203	3.2788753652218814
812.0569064931373	2.899333076705621
822.3207063779967	2.563724250955298
840.595496996152	2.067161528688109
854.186960349812	2.265974697627154
865.3136475891359	2.6413467346634554
882.2198699474751	3.174544567360762
899.3037485097582	3.3744684429343943
916.6017615451276	3.2713744766219843
925.2377218822726	2.8928581878226107
933.9550477743113	2.558138346635779
939.7590096514696	2.262270817921685
948.6131509746806	2.000513455571926
957.5507134918001	1.7690428812590058
972.7442328519913	1.5641841452137868
988.2626943466345	1.4706300434163877
1000.7536053250891	1.3003990251351334
1016.6326277758599	1.1498101934760512
1032.8512531405995	1.0810398634498186
1045.9057305895271	0.9559053895680102
1065.9331528400007	0.8715127898808854
1086.5745747337442	0.9263982107240494
1107.662710552331	1.0154409368857455
1125.4290700887898	1.0151641144959804
1143.5774390423037	1.0791551359202813
1158.4245868592593	1.219891552425108
1169.7359450986946	1.3790570979317034
1188.5987948988723	1.465986167861325
1207.6633290152608	1.4655865209891057
1227.0857161339368	1.5108664214653897
1246.8733730426288	1.606104111770512
1275.1241358725083	1.760382213933692
1299.7061632961434	1.7598063459639384
1320.4967710822823	1.7061352324097017
1341.5061015102524	1.5555930288413085
1358.5770394637807	1.462632518298816
1375.748450419989	1.293327243953359
1388.7103598883787	1.1436820620633705
1401.6754342233892	0.9511218478910499
1414.8816203375184	0.8410717406249796
1428.2122313701577	0.743755045104339
1441.7296146726526	0.6782031861009236
1460.1378733620404	0.6575549928882103
1488.2866223626354	0.6573398891137265
1512.2221665069158	0.6776486763002173
1541.4404099950452	0.6985468190307905
1556.2935748247992	0.720207252889771
1581.1215625934528	0.6771315428729905
1606.277478217609	0.6173843008998038
1626.6486613685167	0.5629396007718366
1641.9744810553218	0.4978043464543961
1673.4156667136715	0.4538554333178924
1705.6760158459904	0.45370696510179837
1727.6743040662998	0.4823327522449817
1755.5343190019623	0.5127366692489577
1778.1756351553659	0.5450868244887638
1812.3017541831678	0.5124571500016772
1835.2857849373952	0.46726556378931056
1858.4824425576992	0.41317779842118885
1881.9722888078975	0.3653508975147919
1924.1227317970286	0.3330775421182911
1967.3841716474146	0.3228840254339686
2005.1415141099249	0.3035557273103197
2050.0505723241467	0.27674106245861346
2102.646378411189	0.25228131989845204
2170.453919673708	0.23712767243334001
2219.2538013768376	0.22987060889825076
2269.150886034916	0.22283564078800958
2334.984569872044	0.2159924136558796
2418.172737245595	0.21586289370140124
2488.3299138472657	0.2092337978988908
2568.7932266773355	0.20911973374627138
2609.995393731615	0.2090627249904296
2677.1842547659107	0.20265351107949445
2728.795399843757	0.20258721771146126
2799.1612912431883	0.20249886028714542
2889.675732027646	0.2023884676969577
2983.1170723859705	0.20227813528747315
3050.1886461795793	0.1960876081993568
3118.9005788564536	0.1960127738391791
3219.8908216815425	0.2020135828457
3261.0029571290465	0.19586319078668993
3366.4516356258496	0.1957564156427572
3431.35057691259	0.19569237849857898
3519.832858164688	0.19560702822466958
3610.5967815632457	0.19552171517586397
3703.701182513629	0.19543643933592741
3799.2064135762516	0.19535120068863224
3884.7915512831146	0.1952766473690843
4100.754199017589	0.19509570774041002
4193.132336612522	0.19502125192652028
4356.547179513997	0.20096978713444058
4497.421673934319	0.20086022812102217
